iris;1,0;1,0;88,66666666666667
iris;1,0;1,0;83,33333333333333
iris;1,0;1,0;88,66666666666667
iris;1,0;1,0;92,66666666666667
iris;1,0;1,0;86,66666666666667
iris;1,0;1,0;88,66666666666667
iris;1,0;1,0;76,0
iris;1,0;1,0;82,66666666666667
iris;1,0;1,0;85,33333333333333
iris;1,0;1,0;80,66666666666667
iris;1,0;1,0;81,33333333333333
iris;1,0;1,0;82,0
iris;1,0;1,0;88,0
iris;1,0;1,0;90,0
iris;1,0;1,0;95,33333333333333
iris;1,0;0,6158482110660264;90,66666666666667
iris;1,0;0,6158482110660264;84,66666666666667
iris;1,0;0,6158482110660264;76,66666666666667
iris;1,0;0,6158482110660264;88,66666666666667
iris;1,0;0,6158482110660264;92,0
iris;1,0;0,6158482110660264;78,66666666666667
iris;1,0;0,6158482110660264;94,0
iris;1,0;0,6158482110660264;95,33333333333333
iris;1,0;0,6158482110660264;84,66666666666667
iris;1,0;0,6158482110660264;86,0
iris;1,0;0,6158482110660264;92,66666666666667
iris;1,0;0,6158482110660264;88,0
iris;1,0;0,6158482110660264;94,66666666666667
iris;1,0;0,6158482110660264;85,33333333333333
iris;1,0;0,6158482110660264;77,33333333333333
iris;1,0;0,37926901907322497;90,0
iris;1,0;0,37926901907322497;80,66666666666667
iris;1,0;0,37926901907322497;86,66666666666667
iris;1,0;0,37926901907322497;90,66666666666667
iris;1,0;0,37926901907322497;86,66666666666667
iris;1,0;0,37926901907322497;92,0
iris;1,0;0,37926901907322497;82,0
iris;1,0;0,37926901907322497;88,0
iris;1,0;0,37926901907322497;86,0
iris;1,0;0,37926901907322497;82,0
iris;1,0;0,37926901907322497;89,33333333333333
iris;1,0;0,37926901907322497;78,0
iris;1,0;0,37926901907322497;90,66666666666667
iris;1,0;0,37926901907322497;88,66666666666667
iris;1,0;0,37926901907322497;82,66666666666667
iris;1,0;0,23357214690901223;88,66666666666667
iris;1,0;0,23357214690901223;89,33333333333333
iris;1,0;0,23357214690901223;81,33333333333333
iris;1,0;0,23357214690901223;84,0
iris;1,0;0,23357214690901223;86,66666666666667
iris;1,0;0,23357214690901223;91,33333333333333
iris;1,0;0,23357214690901223;86,0
iris;1,0;0,23357214690901223;88,66666666666667
iris;1,0;0,23357214690901223;91,33333333333333
iris;1,0;0,23357214690901223;94,0
iris;1,0;0,23357214690901223;95,33333333333333
iris;1,0;0,23357214690901223;92,66666666666667
iris;1,0;0,23357214690901223;82,66666666666667
iris;1,0;0,23357214690901223;87,33333333333333
iris;1,0;0,14384498882876628;91,33333333333333
iris;1,0;0,23357214690901223;91,33333333333333
iris;1,0;0,14384498882876628;88,66666666666667
iris;1,0;0,14384498882876628;74,66666666666667
iris;1,0;0,14384498882876628;70,66666666666667
iris;1,0;0,14384498882876628;88,0
iris;1,0;0,14384498882876628;84,66666666666667
iris;1,0;0,14384498882876628;94,0
iris;1,0;0,14384498882876628;81,33333333333333
iris;1,0;0,14384498882876628;86,0
iris;1,0;0,14384498882876628;90,0
iris;1,0;0,14384498882876628;88,0
iris;1,0;0,14384498882876628;89,33333333333333
iris;1,0;0,14384498882876628;91,33333333333333
iris;1,0;0,14384498882876628;84,66666666666667
iris;1,0;0,14384498882876628;82,66666666666667
iris;1,0;0,08858667904100828;76,0
iris;1,0;0,08858667904100828;82,66666666666667
iris;1,0;0,08858667904100828;87,33333333333333
iris;1,0;0,08858667904100828;92,0
iris;1,0;0,08858667904100828;88,66666666666667
iris;1,0;0,08858667904100828;86,0
iris;1,0;0,08858667904100828;80,0
iris;1,0;0,08858667904100828;82,0
iris;1,0;0,08858667904100828;91,33333333333333
iris;1,0;0,08858667904100828;94,0
iris;1,0;0,08858667904100828;89,33333333333333
iris;1,0;0,08858667904100828;86,0
iris;1,0;0,08858667904100828;93,33333333333333
iris;1,0;0,08858667904100828;88,66666666666667
iris;1,0;0,0545559478116852;92,66666666666667
iris;1,0;0,0545559478116852;93,33333333333333
iris;1,0;0,0545559478116852;94,0
iris;1,0;0,08858667904100828;81,33333333333333
iris;1,0;0,0545559478116852;81,33333333333333
iris;1,0;0,0545559478116852;81,33333333333333
iris;1,0;0,0545559478116852;88,66666666666667
iris;1,0;0,0545559478116852;88,66666666666667
iris;1,0;0,0545559478116852;83,33333333333333
iris;1,0;0,0545559478116852;88,66666666666667
iris;1,0;0,0545559478116852;84,66666666666667
iris;1,0;0,0545559478116852;88,66666666666667
iris;1,0;0,0545559478116852;90,66666666666667
iris;1,0;0,0545559478116852;80,66666666666667
iris;1,0;0,0545559478116852;87,33333333333333
iris;1,0;0,033598182862837826;84,0
iris;1,0;0,033598182862837826;82,0
iris;1,0;0,0545559478116852;92,66666666666667
iris;1,0;0,033598182862837826;81,33333333333333
iris;1,0;0,033598182862837826;84,0
iris;1,0;0,033598182862837826;85,33333333333333
iris;1,0;0,033598182862837826;84,66666666666667
iris;1,0;0,033598182862837826;95,33333333333333
iris;1,0;0,033598182862837826;85,33333333333333
iris;1,0;0,033598182862837826;82,66666666666667
iris;1,0;0,033598182862837826;79,33333333333333
iris;1,0;0,033598182862837826;94,0
iris;1,0;0,033598182862837826;89,33333333333333
iris;1,0;0,0206913808111479;92,0
iris;1,0;0,033598182862837826;83,33333333333333
iris;1,0;0,033598182862837826;82,0
iris;1,0;0,033598182862837826;79,33333333333333
iris;1,0;0,0206913808111479;74,66666666666667
iris;1,0;0,0206913808111479;82,66666666666667
iris;1,0;0,0206913808111479;96,0
iris;1,0;0,0206913808111479;88,0
iris;1,0;0,0206913808111479;95,33333333333333
iris;1,0;0,0206913808111479;79,33333333333333
iris;1,0;0,0206913808111479;88,66666666666667
iris;1,0;0,0206913808111479;88,0
iris;1,0;0,0206913808111479;84,0
iris;1,0;0,0206913808111479;78,0
iris;1,0;0,0206913808111479;89,33333333333333
iris;1,0;0,0206913808111479;74,66666666666667
iris;1,0;0,0206913808111479;84,0
iris;1,0;0,012742749857031341;74,0
iris;1,0;0,012742749857031341;92,66666666666667
iris;1,0;0,0206913808111479;96,0
iris;1,0;0,012742749857031341;82,0
iris;1,0;0,012742749857031341;90,66666666666667
iris;1,0;0,012742749857031341;92,0
iris;1,0;0,012742749857031341;88,0
iris;1,0;0,012742749857031341;72,0
iris;1,0;0,012742749857031341;90,66666666666667
iris;1,0;0,012742749857031341;76,0
iris;1,0;0,012742749857031341;82,0
iris;1,0;0,012742749857031341;86,66666666666667
iris;1,0;0,012742749857031341;92,0
iris;1,0;0,012742749857031341;87,33333333333333
iris;1,0;0,012742749857031341;95,33333333333333
iris;1,0;0,012742749857031341;84,0
iris;1,0;0,007847599703514615;80,66666666666667
iris;1,0;0,007847599703514615;86,66666666666667
iris;1,0;0,007847599703514615;88,0
iris;1,0;0,007847599703514615;88,0
iris;1,0;0,007847599703514615;90,66666666666667
iris;1,0;0,007847599703514615;89,33333333333333
iris;1,0;0,007847599703514615;74,66666666666667
iris;1,0;0,007847599703514615;92,66666666666667
iris;1,0;0,007847599703514615;76,0
iris;1,0;0,007847599703514615;85,33333333333333
iris;1,0;0,007847599703514615;85,33333333333333
iris;1,0;0,007847599703514615;74,66666666666667
iris;1,0;0,007847599703514615;80,0
iris;1,0;0,007847599703514615;77,33333333333333
iris;1,0;0,007847599703514615;83,33333333333333
iris;1,0;0,004832930238571752;91,33333333333333
iris;1,0;0,004832930238571752;68,66666666666667
iris;1,0;0,004832930238571752;93,33333333333333
iris;1,0;0,004832930238571752;80,66666666666667
iris;1,0;0,004832930238571752;75,33333333333333
iris;1,0;0,004832930238571752;96,66666666666667
iris;1,0;0,004832930238571752;88,0
iris;1,0;0,004832930238571752;91,33333333333333
iris;1,0;0,004832930238571752;94,66666666666667
iris;1,0;0,004832930238571752;93,33333333333333
iris;1,0;0,004832930238571752;91,33333333333333
iris;1,0;0,004832930238571752;88,0
iris;1,0;0,004832930238571752;82,66666666666667
iris;1,0;0,002976351441631319;89,33333333333333
iris;1,0;0,004832930238571752;80,66666666666667
iris;1,0;0,002976351441631319;85,33333333333333
iris;1,0;0,004832930238571752;88,0
iris;1,0;0,002976351441631319;94,66666666666667
iris;1,0;0,002976351441631319;81,33333333333333
iris;1,0;0,002976351441631319;88,0
iris;1,0;0,002976351441631319;86,0
iris;1,0;0,002976351441631319;72,0
