monks-1,train;0;61,111111111111114
monks-1,train;0;61,111111111111114
monks-1,train;0;61,111111111111114
monks-1,train;0;61,111111111111114
monks-1,train;0;56,94444444444444
monks-1,train;0;69,44444444444444
monks-1,train;0;75,0
monks-1,train;0;68,05555555555556
monks-1,train;0;68,51851851851852
monks-1,train;0;66,20370370370371
monks-1,train;0;69,67592592592592
monks-1,train;0;61,111111111111114
monks-1,train;0;71,06481481481481
monks-1,train;0;74,07407407407408
monks-1,train;0;65,04629629629629
monks-1,train;0;75,69444444444444
monks-1,train;0;75,0
monks-1,train;0;69,9074074074074
monks-1,train;0;68,75
monks-1,train;0;75,0
monks-1,train;0;70,37037037037037
monks-1,train;0;66,20370370370371
monks-1,train;0;77,54629629629629
monks-1,train;0;63,888888888888886
monks-1,train;0;60,416666666666664
monks-1,train;0;69,44444444444444
monks-1,train;0;65,27777777777777
monks-1,train;0;70,83333333333333
monks-1,train;0;60,648148148148145
monks-1,train;0;68,98148148148148
monks-1,train;0;73,61111111111111
monks-1,train;0;63,888888888888886
monks-1,train;0;59,49074074074074
monks-1,train;0;62,03703703703704
monks-1,train;0;63,425925925925924
monks-1,train;0;70,83333333333333
monks-1,train;0;70,83333333333333
monks-1,train;0;68,51851851851852
monks-1,train;0;76,1574074074074
monks-1,train;1;75,0
monks-1,train;1;75,0
monks-1,train;0;68,98148148148148
monks-1,train;1;70,83333333333333
monks-1,train;1;83,33333333333333
monks-1,train;1;83,33333333333333
monks-1,train;1;83,33333333333333
monks-1,train;1;75,0
monks-1,train;1;75,0
monks-1,train;1;75,0
monks-1,train;1;75,0
monks-1,train;1;75,0
monks-1,train;1;83,33333333333333
monks-1,train;1;69,44444444444444
monks-1,train;1;66,66666666666667
monks-1,train;1;68,05555555555556
monks-1,train;1;79,16666666666667
monks-1,train;1;75,0
monks-1,train;1;61,111111111111114
monks-1,train;1;83,33333333333333
monks-1,train;1;83,33333333333333
monks-1,train;1;75,0
monks-1,train;1;66,66666666666667
monks-1,train;1;75,0
monks-1,train;1;75,0
monks-1,train;1;75,0
monks-1,train;1;83,33333333333333
monks-1,train;1;83,33333333333333
monks-1,train;1;83,33333333333333
monks-1,train;1;75,0
monks-1,train;1;75,0
monks-1,train;1;80,55555555555556
monks-1,train;1;83,33333333333333
monks-1,train;1;83,33333333333333
monks-1,train;1;75,0
monks-1,train;1;83,33333333333333
monks-1,train;1;75,0
monks-1,train;1;80,55555555555556
monks-1,train;1;83,33333333333333
monks-1,train;1;83,33333333333333
monks-1,train;1;75,0
monks-1,train;2;75,0
monks-1,train;2;75,0
monks-1,train;2;70,83333333333333
monks-1,train;2;70,83333333333333
monks-1,train;2;72,22222222222223
monks-1,train;2;72,22222222222223
monks-1,train;2;75,0
monks-1,train;2;72,22222222222223
monks-1,train;2;72,22222222222223
monks-1,train;2;83,33333333333333
monks-1,train;2;66,66666666666667
monks-1,train;2;75,0
monks-1,train;2;66,66666666666667
monks-1,train;2;83,33333333333333
monks-1,train;2;75,0
monks-1,train;2;70,83333333333333
monks-1,train;2;66,66666666666667
monks-1,train;2;83,33333333333333
monks-1,train;2;75,0
monks-1,train;2;66,66666666666667
monks-1,train;2;70,83333333333333
monks-1,train;2;63,888888888888886
monks-1,train;2;83,33333333333333
monks-1,train;2;75,0
monks-1,train;2;75,0
monks-1,train;2;75,0
monks-1,train;2;77,77777777777777
monks-1,train;2;61,111111111111114
monks-1,train;2;75,0
monks-1,train;2;83,33333333333333
monks-1,train;2;83,33333333333333
monks-1,train;2;75,0
monks-1,train;2;72,22222222222223
monks-1,train;2;75,0
monks-1,train;2;83,33333333333333
monks-1,train;2;75,0
monks-1,train;2;83,33333333333333
monks-1,train;2;66,66666666666667
monks-1,train;2;75,0
monks-1,train;2;83,33333333333333
monks-1,train;3;66,66666666666667
monks-1,train;3;72,22222222222223
monks-1,train;3;66,66666666666667
monks-1,train;3;70,83333333333333
monks-1,train;3;66,66666666666667
monks-1,train;3;66,66666666666667
monks-1,train;3;66,66666666666667
monks-1,train;3;75,0
monks-1,train;3;66,66666666666667
monks-1,train;3;66,66666666666667
monks-1,train;3;66,66666666666667
monks-1,train;3;66,66666666666667
monks-1,train;3;69,44444444444444
monks-1,train;3;70,37037037037037
monks-1,train;3;75,0
monks-1,train;3;66,66666666666667
monks-1,train;3;75,0
monks-1,train;3;75,0
monks-1,train;3;66,66666666666667
monks-1,train;3;83,33333333333333
monks-1,train;3;75,0
monks-1,train;3;66,66666666666667
monks-1,train;3;75,0
monks-1,train;3;66,66666666666667
monks-1,train;3;70,37037037037037
monks-1,train;3;66,66666666666667
monks-1,train;3;72,22222222222223
monks-1,train;3;72,22222222222223
monks-1,train;3;83,33333333333333
monks-1,train;3;75,0
monks-1,train;3;79,16666666666667
monks-1,train;3;66,66666666666667
monks-1,train;3;75,0
monks-1,train;3;69,44444444444444
monks-1,train;3;66,66666666666667
monks-1,train;3;75,0
monks-1,train;3;75,0
monks-1,train;3;72,22222222222223
monks-1,train;3;83,33333333333333
monks-1,train;3;83,33333333333333
monks-1,train;4;66,66666666666667
monks-1,train;4;75,0
monks-1,train;4;63,888888888888886
monks-1,train;4;68,05555555555556
monks-1,train;4;66,66666666666667
monks-1,train;4;66,66666666666667
monks-1,train;4;66,66666666666667
monks-1,train;4;66,66666666666667
monks-1,train;4;66,66666666666667
monks-1,train;4;66,66666666666667
monks-1,train;4;66,66666666666667
monks-1,train;4;63,888888888888886
monks-1,train;4;66,66666666666667
monks-1,train;4;75,0
monks-1,train;4;66,66666666666667
monks-1,train;4;72,22222222222223
monks-1,train;4;66,66666666666667
monks-1,train;4;66,66666666666667
monks-1,train;4;66,66666666666667
monks-1,train;4;75,0
monks-1,train;4;72,22222222222223
monks-1,train;4;66,66666666666667
monks-1,train;4;66,66666666666667
monks-1,train;4;75,0
monks-1,train;4;66,66666666666667
monks-1,train;4;75,0
monks-1,train;4;75,0
monks-1,train;4;66,66666666666667
monks-1,train;4;72,22222222222223
monks-1,train;4;70,83333333333333
monks-1,train;4;70,83333333333333
monks-1,train;4;75,0
monks-1,train;4;66,66666666666667
monks-1,train;4;66,66666666666667
monks-1,train;4;66,66666666666667
monks-1,train;4;66,66666666666667
monks-1,train;4;75,0
monks-1,train;4;75,0
monks-1,train;4;83,33333333333333
monks-1,train;4;75,0
monks-1,train;5;75,0
monks-1,train;5;69,44444444444444
monks-1,train;5;83,33333333333333
monks-1,train;5;66,66666666666667
monks-1,train;5;75,0
monks-1,train;5;66,66666666666667
monks-1,train;5;66,66666666666667
monks-1,train;5;70,83333333333333
monks-1,train;5;75,0
monks-1,train;5;75,0
monks-1,train;5;75,0
monks-1,train;5;70,83333333333333
monks-1,train;5;66,66666666666667
monks-1,train;5;83,33333333333333
monks-1,train;5;75,0
monks-1,train;5;70,83333333333333
monks-1,train;5;66,66666666666667
monks-1,train;5;75,0
monks-1,train;5;66,66666666666667
monks-1,train;5;75,0
monks-1,train;5;72,22222222222223
monks-1,train;5;75,0
monks-1,train;5;83,33333333333333
monks-1,train;5;75,0
monks-1,train;5;66,66666666666667
monks-1,train;5;69,44444444444444
monks-1,train;5;69,44444444444444
monks-1,train;5;72,22222222222223
monks-1,train;5;75,0
monks-1,train;5;75,0
monks-1,train;5;66,66666666666667
monks-1,train;5;75,0
monks-1,train;5;70,83333333333333
monks-1,train;5;72,22222222222223
monks-1,train;5;83,33333333333333
monks-1,train;5;75,0
monks-1,train;5;66,66666666666667
monks-1,train;5;72,22222222222223
monks-1,train;5;75,0
monks-1,train;5;66,66666666666667
monks-1,train;6;72,22222222222223
monks-1,train;6;72,22222222222223
monks-1,train;6;75,0
monks-1,train;6;66,66666666666667
monks-1,train;6;75,0
monks-1,train;6;70,83333333333333
monks-1,train;6;83,33333333333333
monks-1,train;6;66,66666666666667
monks-1,train;6;66,66666666666667
monks-1,train;6;75,0
monks-1,train;6;83,33333333333333
monks-1,train;6;72,22222222222223
monks-1,train;6;66,66666666666667
monks-1,train;6;63,888888888888886
monks-1,train;6;75,0
monks-1,train;6;72,22222222222223
monks-1,train;6;61,111111111111114
monks-1,train;6;75,0
monks-1,train;6;66,66666666666667
monks-1,train;6;66,66666666666667
monks-1,train;6;66,66666666666667
monks-1,train;6;72,22222222222223
monks-1,train;6;75,0
monks-1,train;6;83,33333333333333
monks-1,train;6;83,33333333333333
monks-1,train;6;83,33333333333333
monks-1,train;6;66,66666666666667
monks-1,train;6;75,0
monks-1,train;6;66,66666666666667
monks-1,train;6;66,66666666666667
monks-1,train;6;66,66666666666667
monks-1,train;6;75,0
monks-1,train;6;66,66666666666667
monks-1,train;6;75,0
monks-1,train;6;83,33333333333333
monks-1,train;6;75,0
monks-1,train;6;66,66666666666667
monks-1,train;6;72,22222222222223
monks-1,train;6;75,0
monks-1,train;6;66,66666666666667
monks-1,train;7;75,0
monks-1,train;7;75,0
monks-1,train;7;66,66666666666667
monks-1,train;7;66,66666666666667
monks-1,train;7;72,22222222222223
monks-1,train;7;75,0
monks-1,train;7;66,66666666666667
monks-1,train;7;66,20370370370371
monks-1,train;7;75,0
monks-1,train;7;63,888888888888886
monks-1,train;7;66,66666666666667
monks-1,train;7;75,0
monks-1,train;7;63,888888888888886
monks-1,train;7;83,33333333333333
monks-1,train;7;75,0
monks-1,train;7;66,66666666666667
monks-1,train;7;70,83333333333333
monks-1,train;7;83,33333333333333
monks-1,train;7;72,22222222222223
monks-1,train;7;75,0
monks-1,train;7;66,66666666666667
monks-1,train;7;66,66666666666667
monks-1,train;7;69,44444444444444
monks-1,train;7;66,66666666666667
monks-1,train;7;66,66666666666667
monks-1,train;7;69,44444444444444
monks-1,train;7;72,22222222222223
monks-1,train;7;70,83333333333333
monks-1,train;7;66,66666666666667
monks-1,train;7;83,33333333333333
