Glass;15;15;40,654205607476634
Glass;15;15;40,654205607476634
Glass;15;15;40,654205607476634
Glass;15;15;40,654205607476634
Glass;15;15;35,51401869158879
Glass;15;15;50,467289719626166
Glass;15;15;46,26168224299065
Glass;15;15;40,18691588785047
Glass;15;15;46,26168224299065
Glass;15;15;44,85981308411215
Glass;15;15;42,52336448598131
Glass;15;15;37,38317757009346
Glass;15;15;41,58878504672897
Glass;15;15;42,52336448598131
Glass;15;20;49,06542056074766
Glass;15;15;47,66355140186916
Glass;15;20;44,85981308411215
Glass;15;20;40,18691588785047
Glass;15;20;38,3177570093458
Glass;15;20;39,7196261682243
Glass;15;20;37,850467289719624
Glass;15;20;48,13084112149533
Glass;15;20;38,78504672897196
Glass;15;20;40,654205607476634
Glass;15;20;43,45794392523364
Glass;15;20;38,78504672897196
Glass;15;20;42,52336448598131
Glass;15;20;39,7196261682243
Glass;15;20;49,06542056074766
Glass;15;20;45,32710280373832
Glass;15;50;38,78504672897196
Glass;15;50;48,13084112149533
Glass;15;50;43,45794392523364
Glass;15;50;40,654205607476634
Glass;15;50;35,981308411214954
Glass;15;50;48,13084112149533
Glass;15;50;50,93457943925234
Glass;15;50;35,981308411214954
Glass;15;50;49,06542056074766
Glass;15;50;43,925233644859816
Glass;15;50;40,654205607476634
Glass;15;50;39,25233644859813
Glass;15;50;44,39252336448598
Glass;15;50;46,728971962616825
Glass;15;50;43,925233644859816
Glass;15;100;45,794392523364486
Glass;15;100;36,44859813084112
Glass;15;100;42,99065420560748
Glass;15;100;41,58878504672897
Glass;15;100;45,794392523364486
Glass;15;100;43,45794392523364
Glass;15;100;51,86915887850467
Glass;15;100;37,850467289719624
Glass;15;100;42,05607476635514
Glass;15;100;50,467289719626166
Glass;15;100;50,93457943925234
Glass;15;100;45,32710280373832
Glass;15;100;49,532710280373834
Glass;15;100;46,26168224299065
Glass;15;100;41,12149532710281
Glass;15;200;39,7196261682243
Glass;15;200;38,3177570093458
Glass;15;200;41,58878504672897
Glass;15;200;39,25233644859813
Glass;15;200;38,3177570093458
Glass;15;200;50,0
Glass;15;200;45,32710280373832
Glass;15;200;38,78504672897196
Glass;15;200;50,0
Glass;15;200;42,05607476635514
Glass;15;200;41,12149532710281
Glass;15;200;42,99065420560748
Glass;15;200;58,87850467289719
Glass;15;200;41,58878504672897
Glass;15;200;47,66355140186916
Glass;15;500;44,85981308411215
Glass;15;500;51,86915887850467
Glass;15;500;50,93457943925234
Glass;15;500;47,66355140186916
Glass;15;500;49,06542056074766
Glass;15;500;41,58878504672897
Glass;15;500;45,32710280373832
Glass;15;500;42,99065420560748
Glass;15;500;49,06542056074766
Glass;15;500;42,52336448598131
Glass;15;500;49,06542056074766
Glass;15;500;42,52336448598131
Glass;15;500;43,925233644859816
Glass;15;500;42,52336448598131
Glass;15;500;44,85981308411215
Glass;15;1000;46,26168224299065
Glass;15;1000;38,3177570093458
Glass;15;1000;49,532710280373834
Glass;15;1000;41,12149532710281
Glass;15;1000;36,91588785046729
Glass;15;1000;49,06542056074766
Glass;15;1000;42,52336448598131
Glass;15;1000;47,19626168224299
Glass;15;1000;44,39252336448598
Glass;15;1000;45,32710280373832
Glass;15;1000;42,05607476635514
Glass;15;1000;42,99065420560748
Glass;20;15;50,93457943925234
Glass;20;15;42,99065420560748
Glass;15;1000;51,86915887850467
Glass;20;15;43,925233644859816
Glass;20;15;44,85981308411215
Glass;20;15;37,38317757009346
Glass;20;15;44,85981308411215
Glass;15;1000;43,45794392523364
Glass;20;15;34,11214953271028
Glass;20;15;48,13084112149533
Glass;20;15;34,57943925233645
Glass;20;15;40,18691588785047
Glass;20;15;40,18691588785047
Glass;20;15;32,242990654205606
Glass;20;15;48,13084112149533
Glass;20;15;41,58878504672897
Glass;20;20;41,58878504672897
Glass;20;15;62,149532710280376
Glass;20;20;39,25233644859813
Glass;20;20;35,981308411214954
Glass;20;20;40,654205607476634
Glass;20;20;46,26168224299065
Glass;20;20;38,78504672897196
Glass;20;20;44,85981308411215
Glass;20;20;38,78504672897196
Glass;20;20;48,13084112149533
Glass;20;20;42,05607476635514
Glass;20;20;43,45794392523364
Glass;20;20;42,52336448598131
Glass;20;20;45,32710280373832
Glass;20;20;43,925233644859816
Glass;15;1000;38,78504672897196
Glass;20;20;39,7196261682243
Glass;20;50;44,85981308411215
Glass;20;50;45,794392523364486
Glass;20;50;40,654205607476634
Glass;20;50;50,0
Glass;20;50;40,18691588785047
Glass;20;50;35,51401869158879
Glass;20;50;52,80373831775701
